"epoch","complex_kitti - _step","complex_kitti - _step__MIN","complex_kitti - _step__MAX","complex_kitti - train/mIOU_epoch","complex_kitti - train/mIOU_epoch__MIN","complex_kitti - train/mIOU_epoch__MAX","streetview-low_kitti - _step","streetview-low_kitti - _step__MIN","streetview-low_kitti - _step__MAX","streetview-low_kitti - train/mIOU_epoch","streetview-low_kitti - train/mIOU_epoch__MIN","streetview-low_kitti - train/mIOU_epoch__MAX","streetview-high_kitti - _step","streetview-high_kitti - _step__MIN","streetview-high_kitti - _step__MAX","streetview-high_kitti - train/mIOU_epoch","streetview-high_kitti - train/mIOU_epoch__MIN","streetview-high_kitti - train/mIOU_epoch__MAX","KITTI - _step","KITTI - _step__MIN","KITTI - _step__MAX","KITTI - train/mIOU_epoch","KITTI - train/mIOU_epoch__MIN","KITTI - train/mIOU_epoch__MAX","cameraview_low_kitti - _step","cameraview_low_kitti - _step__MIN","cameraview_low_kitti - _step__MAX","cameraview_low_kitti - train/mIOU_epoch","cameraview_low_kitti - train/mIOU_epoch__MIN","cameraview_low_kitti - train/mIOU_epoch__MAX","cameraview_high_kitti - _step","cameraview_high_kitti - _step__MIN","cameraview_high_kitti - _step__MAX","cameraview_high_kitti - train/mIOU_epoch","cameraview_high_kitti - train/mIOU_epoch__MIN","cameraview_high_kitti - train/mIOU_epoch__MAX","citiscape_kitti - _step","citiscape_kitti - _step__MIN","citiscape_kitti - _step__MAX","citiscape_kitti - train/mIOU_epoch","citiscape_kitti - train/mIOU_epoch__MIN","citiscape_kitti - train/mIOU_epoch__MAX"
"955","12235","12235","12235","0.5944563150405884","0.5944563150405884","0.5944563150405884","12235","12235","12235","0.6000126004219055","0.6000126004219055","0.6000126004219055","12235","12235","12235","0.5833739042282104","0.5833739042282104","0.5833739042282104","12235","12235","12235","0.5913327932357788","0.5913327932357788","0.5913327932357788","12235","12235","12235","0.590364396572113","0.590364396572113","0.590364396572113","12235","12235","12235","0.5879218578338623","0.5879218578338623","0.5879218578338623","12235","12235","12235","0.614108145236969","0.614108145236969","0.614108145236969"
"956","12248","12248","12248","0.5888078212738037","0.5888078212738037","0.5888078212738037","12248","12248","12248","0.5927776098251343","0.5927776098251343","0.5927776098251343","12248","12248","12248","0.579684853553772","0.579684853553772","0.579684853553772","12248","12248","12248","0.5916970372200012","0.5916970372200012","0.5916970372200012","12248","12248","12248","0.5939474105834961","0.5939474105834961","0.5939474105834961","12248","12248","12248","0.5789321064949036","0.5789321064949036","0.5789321064949036","12248","12248","12248","0.6106534600257874","0.6106534600257874","0.6106534600257874"
"957","12261","12261","12261","0.5858349204063416","0.5858349204063416","0.5858349204063416","12261","12261","12261","0.5873762369155884","0.5873762369155884","0.5873762369155884","12261","12261","12261","0.5820229649543762","0.5820229649543762","0.5820229649543762","12261","12261","12261","0.5855315327644348","0.5855315327644348","0.5855315327644348","12261","12261","12261","0.584252655506134","0.584252655506134","0.584252655506134","12261","12261","12261","0.576931357383728","0.576931357383728","0.576931357383728","12261","12261","12261","0.6114017367362976","0.6114017367362976","0.6114017367362976"
"958","12274","12274","12274","0.5864876508712769","0.5864876508712769","0.5864876508712769","12274","12274","12274","0.5922743082046509","0.5922743082046509","0.5922743082046509","12274","12274","12274","0.5742387175559998","0.5742387175559998","0.5742387175559998","12274","12274","12274","0.5832394361495972","0.5832394361495972","0.5832394361495972","12274","12274","12274","0.5886288285255432","0.5886288285255432","0.5886288285255432","12274","12274","12274","0.58730149269104","0.58730149269104","0.58730149269104","12274","12274","12274","0.6166142225265503","0.6166142225265503","0.6166142225265503"
"959","12287","12287","12287","0.5760066509246826","0.5760066509246826","0.5760066509246826","12287","12287","12287","0.5805879831314087","0.5805879831314087","0.5805879831314087","12287","12287","12287","0.5813368558883667","0.5813368558883667","0.5813368558883667","12287","12287","12287","0.5827980637550354","0.5827980637550354","0.5827980637550354","12287","12287","12287","0.5901095271110535","0.5901095271110535","0.5901095271110535","12287","12287","12287","0.5715595483779907","0.5715595483779907","0.5715595483779907","12287","12287","12287","0.610052227973938","0.610052227973938","0.610052227973938"
"960","12299","12299","12299","0.5796438455581665","0.5796438455581665","0.5796438455581665","12299","12299","12299","0.5822983980178833","0.5822983980178833","0.5822983980178833","12299","12299","12299","0.5844568014144897","0.5844568014144897","0.5844568014144897","12299","12299","12299","0.5896225571632385","0.5896225571632385","0.5896225571632385","12299","12299","12299","0.575910210609436","0.575910210609436","0.575910210609436","12299","12299","12299","0.575890302658081","0.575890302658081","0.575890302658081","12299","12299","12299","0.6147767305374146","0.6147767305374146","0.6147767305374146"
"961","12312","12312","12312","0.5900760889053345","0.5900760889053345","0.5900760889053345","12312","12312","12312","0.588334858417511","0.588334858417511","0.588334858417511","12312","12312","12312","0.5818893313407898","0.5818893313407898","0.5818893313407898","12312","12312","12312","0.5915208458900452","0.5915208458900452","0.5915208458900452","12312","12312","12312","0.5731490850448608","0.5731490850448608","0.5731490850448608","12312","12312","12312","0.5802557468414307","0.5802557468414307","0.5802557468414307","12312","12312","12312","0.6006077527999878","0.6006077527999878","0.6006077527999878"
"962","12325","12325","12325","0.5897777080535889","0.5897777080535889","0.5897777080535889","12325","12325","12325","0.585175633430481","0.585175633430481","0.585175633430481","12325","12325","12325","0.580772876739502","0.580772876739502","0.580772876739502","12325","12325","12325","0.5850849747657776","0.5850849747657776","0.5850849747657776","12325","12325","12325","0.5698829293251038","0.5698829293251038","0.5698829293251038","12325","12325","12325","0.5687152147293091","0.5687152147293091","0.5687152147293091","12325","12325","12325","0.6023911237716675","0.6023911237716675","0.6023911237716675"
"963","12338","12338","12338","0.5913695096969604","0.5913695096969604","0.5913695096969604","12338","12338","12338","0.5892571210861206","0.5892571210861206","0.5892571210861206","12338","12338","12338","0.5850214958190918","0.5850214958190918","0.5850214958190918","12338","12338","12338","0.5858351588249207","0.5858351588249207","0.5858351588249207","12338","12338","12338","0.5823495984077454","0.5823495984077454","0.5823495984077454","12338","12338","12338","0.5736194849014282","0.5736194849014282","0.5736194849014282","12338","12338","12338","0.5784680247306824","0.5784680247306824","0.5784680247306824"
"964","12351","12351","12351","0.5876827239990234","0.5876827239990234","0.5876827239990234","12351","12351","12351","0.58204185962677","0.58204185962677","0.58204185962677","12351","12351","12351","0.586227297782898","0.586227297782898","0.586227297782898","12351","12351","12351","0.5870758295059204","0.5870758295059204","0.5870758295059204","12351","12351","12351","0.5844458937644958","0.5844458937644958","0.5844458937644958","12351","12351","12351","0.5797761678695679","0.5797761678695679","0.5797761678695679","12351","12351","12351","0.5485653877258301","0.5485653877258301","0.5485653877258301"
"965","12363","12363","12363","0.5905027985572815","0.5905027985572815","0.5905027985572815","12363","12363","12363","0.5921202898025513","0.5921202898025513","0.5921202898025513","12363","12363","12363","0.5829641819000244","0.5829641819000244","0.5829641819000244","12363","12363","12363","0.5939522981643677","0.5939522981643677","0.5939522981643677","12363","12363","12363","0.5865976810455322","0.5865976810455322","0.5865976810455322","12363","12363","12363","0.5758533477783203","0.5758533477783203","0.5758533477783203","12363","12363","12363","0.5831207036972046","0.5831207036972046","0.5831207036972046"
"966","12376","12376","12376","0.5904518961906433","0.5904518961906433","0.5904518961906433","12376","12376","12376","0.5963712930679321","0.5963712930679321","0.5963712930679321","12376","12376","12376","0.5889844298362732","0.5889844298362732","0.5889844298362732","12376","12376","12376","0.5855169296264648","0.5855169296264648","0.5855169296264648","12376","12376","12376","0.5851302146911621","0.5851302146911621","0.5851302146911621","12376","12376","12376","0.5836433172225952","0.5836433172225952","0.5836433172225952","12376","12376","12376","0.5987754464149475","0.5987754464149475","0.5987754464149475"
"967","12389","12389","12389","0.5943226218223572","0.5943226218223572","0.5943226218223572","12389","12389","12389","0.5819805264472961","0.5819805264472961","0.5819805264472961","12389","12389","12389","0.5868872404098511","0.5868872404098511","0.5868872404098511","12389","12389","12389","0.5860497951507568","0.5860497951507568","0.5860497951507568","12389","12389","12389","0.590753972530365","0.590753972530365","0.590753972530365","12389","12389","12389","0.5768759250640869","0.5768759250640869","0.5768759250640869","12389","12389","12389","0.6096423864364624","0.6096423864364624","0.6096423864364624"
"968","12402","12402","12402","0.5916029214859009","0.5916029214859009","0.5916029214859009","12402","12402","12402","0.5967921018600464","0.5967921018600464","0.5967921018600464","12402","12402","12402","0.593332827091217","0.593332827091217","0.593332827091217","12402","12402","12402","0.5868244767189026","0.5868244767189026","0.5868244767189026","12402","12402","12402","0.5893091559410095","0.5893091559410095","0.5893091559410095","12402","12402","12402","0.587816596031189","0.587816596031189","0.587816596031189","12402","12402","12402","0.6022434830665588","0.6022434830665588","0.6022434830665588"
"969","12415","12415","12415","0.5996057391166687","0.5996057391166687","0.5996057391166687","12415","12415","12415","0.6101216673851013","0.6101216673851013","0.6101216673851013","12415","12415","12415","0.592851996421814","0.592851996421814","0.592851996421814","12415","12415","12415","0.5993719696998596","0.5993719696998596","0.5993719696998596","12415","12415","12415","0.5932115316390991","0.5932115316390991","0.5932115316390991","12415","12415","12415","0.585058867931366","0.585058867931366","0.585058867931366","12415","12415","12415","0.6100029945373535","0.6100029945373535","0.6100029945373535"
"970","12427","12427","12427","0.5939337015151978","0.5939337015151978","0.5939337015151978","12427","12427","12427","0.5895848274230957","0.5895848274230957","0.5895848274230957","12427","12427","12427","0.5893168449401855","0.5893168449401855","0.5893168449401855","12427","12427","12427","0.5938330292701721","0.5938330292701721","0.5938330292701721","12427","12427","12427","0.5878654718399048","0.5878654718399048","0.5878654718399048","12427","12427","12427","0.5964794754981995","0.5964794754981995","0.5964794754981995","12427","12427","12427","0.6100032925605774","0.6100032925605774","0.6100032925605774"
"971","12440","12440","12440","0.595579981803894","0.595579981803894","0.595579981803894","12440","12440","12440","0.5990081429481506","0.5990081429481506","0.5990081429481506","12440","12440","12440","0.5938805937767029","0.5938805937767029","0.5938805937767029","12440","12440","12440","0.5980740785598755","0.5980740785598755","0.5980740785598755","12440","12440","12440","0.5904973745346069","0.5904973745346069","0.5904973745346069","12440","12440","12440","0.5922259092330933","0.5922259092330933","0.5922259092330933","12440","12440","12440","0.614448070526123","0.614448070526123","0.614448070526123"
"972","12453","12453","12453","0.5915523171424866","0.5915523171424866","0.5915523171424866","12453","12453","12453","0.5983890295028687","0.5983890295028687","0.5983890295028687","12453","12453","12453","0.5878657698631287","0.5878657698631287","0.5878657698631287","12453","12453","12453","0.5892943143844604","0.5892943143844604","0.5892943143844604","12453","12453","12453","0.5916688442230225","0.5916688442230225","0.5916688442230225","12453","12453","12453","0.5819476842880249","0.5819476842880249","0.5819476842880249","12453","12453","12453","0.6067304611206055","0.6067304611206055","0.6067304611206055"
"973","12466","12466","12466","0.5935860872268677","0.5935860872268677","0.5935860872268677","12466","12466","12466","0.5922142267227173","0.5922142267227173","0.5922142267227173","12466","12466","12466","0.5956646203994751","0.5956646203994751","0.5956646203994751","12466","12466","12466","0.5937460064888","0.5937460064888","0.5937460064888","12466","12466","12466","0.5887523889541626","0.5887523889541626","0.5887523889541626","12466","12466","12466","0.5833927392959595","0.5833927392959595","0.5833927392959595","12466","12466","12466","0.6116926670074463","0.6116926670074463","0.6116926670074463"
"974","12479","12479","12479","0.5951536893844604","0.5951536893844604","0.5951536893844604","12479","12479","12479","0.5929625034332275","0.5929625034332275","0.5929625034332275","12479","12479","12479","0.5935016870498657","0.5935016870498657","0.5935016870498657","12479","12479","12479","0.5919076800346375","0.5919076800346375","0.5919076800346375","12479","12479","12479","0.5930874943733215","0.5930874943733215","0.5930874943733215","12479","12479","12479","0.587557852268219","0.587557852268219","0.587557852268219","12479","12479","12479","0.6078224778175354","0.6078224778175354","0.6078224778175354"
"975","12491","12491","12491","0.5925769209861755","0.5925769209861755","0.5925769209861755","12491","12491","12491","0.59395831823349","0.59395831823349","0.59395831823349","12491","12491","12491","0.592258095741272","0.592258095741272","0.592258095741272","12491","12491","12491","0.59617680311203","0.59617680311203","0.59617680311203","12491","12491","12491","0.5860711932182312","0.5860711932182312","0.5860711932182312","12491","12491","12491","0.5838595032691956","0.5838595032691956","0.5838595032691956","12491","12491","12491","0.6120564341545105","0.6120564341545105","0.6120564341545105"
"976","12504","12504","12504","0.591891348361969","0.591891348361969","0.591891348361969","12504","12504","12504","0.5908299088478088","0.5908299088478088","0.5908299088478088","12504","12504","12504","0.59085613489151","0.59085613489151","0.59085613489151","12504","12504","12504","0.5929961204528809","0.5929961204528809","0.5929961204528809","12504","12504","12504","0.5793775320053101","0.5793775320053101","0.5793775320053101","12504","12504","12504","0.5736880898475647","0.5736880898475647","0.5736880898475647","12504","12504","12504","0.6087300181388855","0.6087300181388855","0.6087300181388855"
